core_num,top,down,left,right,attack,time,,,,
3,81766,76754,85939,112262,0,1238,,,,
4,43937,12943,50044,21,0,1238,,,,
5,13877,40412,53836,25,0,1238,,,,
6,81762,77739,78258,141994,0,1238,,,,
7,78119,14329,49382,74709,0,1238,,,,
8,14290,67228,40581,66286,0,1238,,,,
9,12942,38886,50000,23,0,1238,,,,
0,42125,13842,70706,0,0,1239,,,,
1,75326,14202,44130,80360,0,1239,,,,
2,14202,66532,39021,64701,0,1239,,,,
3,80332,75534,86134,111558,0,1239,,,,
4,43324,12714,48782,0,0,1239,,,,
5,13842,39708,52066,0,0,1239,,,,
6,79984,75999,77811,142671,0,1239,,,,
7,75796,14083,49480,72817,0,1239,,,,
8,14084,65911,38449,64457,0,1239,,,,
9,12714,38106,48711,0,0,1239,,,,
0,42441,13708,70328,0,0,1240,,,,
1,75917,14226,44370,79590,0,1240,,,,
2,14226,66356,38937,65282,0,1240,,,,
3,79904,75431,86319,111391,0,1240,,,,
4,43224,12827,48835,0,0,1240,,,,
5,13708,39069,52384,0,0,1240,,,,
6,80599,76109,77726,142529,0,1240,,,,
7,75207,14180,48505,73144,0,1240,,,,
8,14180,65586,38856,64704,0,1240,,,,
9,12827,38170,48684,0,0,1240,,,,
0,43029,14354,71324,18,0,1241,,,,
1,77205,14543,45400,81104,0,1241,,,,
2,14543,69699,39938,66802,0,1241,,,,
3,80355,76442,86521,112571,0,1241,,,,
4,43668,12798,49859,16,0,1241,,,,
5,14053,40604,54160,9,0,1241,,,,
6,81349,79891,78509,142829,0,1241,,,,
7,76427,14251,49901,75168,0,1241,,,,
8,14251,66341,40316,66751,0,1241,,,,
9,12798,39653,49901,9,0,1241,,,,
0,42082,13906,70636,0,0,1242,,,,
1,76115,14299,44026,79320,0,1242,,,,
2,14299,67691,38622,65054,0,1242,,,,
3,80224,76008,85742,111424,0,1242,,,,
4,42620,12713,49153,0,0,1242,,,,
5,13906,39302,52582,0,0,1242,,,,
6,80309,78489,77231,142206,0,1242,,,,
7,75480,14288,48003,74086,0,1242,,,,
8,14288,66233,38553,64700,0,1242,,,,
9,12713,37830,49096,0,0,1242,,,,
0,42173,13746,70418,0,0,1243,,,,
1,75900,14248,44102,79985,0,1243,,,,
2,14248,66872,38685,65386,0,1243,,,,
3,79697,75563,85736,111003,0,1243,,,,
4,42951,12469,48577,0,0,1243,,,,
5,13746,39185,52435,0,0,1243,,,,
6,80250,75881,77927,142205,0,1243,,,,
7,75590,14153,48639,73039,0,1243,,,,
8,14153,65887,38568,64260,0,1243,,,,
9,12469,37803,48619,0,0,1243,,,,
0,17187,5397,27141,0,0,1244,,,,
1,27985,5713,29996,31830,0,1244,,,,
2,5714,26656,28651,27904,0,1244,,,,
3,32892,30801,36080,49225,0,1244,,,,
4,18230,4836,23613,0,0,1244,,,,
5,5401,32524,21919,0,0,1244,,,,
6,32383,33589,40253,57362,0,1244,,,,
7,29430,6424,21460,36449,0,1244,,,,
8,6424,25778,18862,34601,0,1244,,,,
9,4836,17777,23834,0,0,1244,,,,
0,42194,14000,75344,13,0,1245,,,,
1,78782,14463,45085,83577,0,1245,,,,
2,14464,67085,39102,64989,0,1245,,,,
3,81618,75326,85141,110883,0,1245,,,,
4,43937,12703,48187,14,0,1245,,,,
5,13723,38979,52059,11,0,1245,,,,
6,81720,76547,77110,141376,0,1245,,,,
7,78337,14120,50915,74842,0,1245,,,,
8,14120,65159,39429,65140,0,1245,,,,
9,12703,38467,48213,11,0,1245,,,,
0,43400,13879,75417,0,0,1246,,,,
1,78409,14254,46057,83933,0,1246,,,,
2,14255,67358,39425,65810,0,1246,,,,
3,82622,76208,86181,111787,0,1246,,,,
4,44642,13120,49086,0,0,1246,,,,
5,13879,39308,52898,0,0,1246,,,,
6,81723,77339,77623,142807,0,1246,,,,
7,79272,14359,51458,75627,0,1246,,,,
8,14359,66569,39069,65681,0,1246,,,,
9,13118,38694,49001,0,0,1246,,,,
0,42755,13688,76062,0,0,1247,,,,
1,78625,14400,45858,84316,0,1247,,,,
2,14400,67332,39854,65291,0,1247,,,,
3,82267,75774,86488,112187,0,1247,,,,
4,44635,12983,48971,0,0,1247,,,,
5,13688,39891,52302,0,0,1247,,,,
6,82105,76730,78508,143520,0,1247,,,,
7,78949,14328,52057,75497,0,1247,,,,
8,14327,66356,38979,65839,0,1247,,,,
9,12983,38649,48964,0,0,1247,,,,
0,43719,14284,75788,5,0,1248,,,,
1,79459,14321,46809,84981,0,1248,,,,
2,14321,68314,40207,66591,0,1248,,,,
3,81818,75669,87006,111923,0,1248,,,,
4,44839,12686,49631,5,0,1248,,,,
5,14097,40359,53422,5,0,1248,,,,
6,82282,77633,78513,143684,0,1248,,,,
7,78865,14080,52662,76463,0,1248,,,,
8,14082,65755,40315,67062,0,1248,,,,
9,12686,39686,49478,5,0,1248,,,,
0,42628,13636,75576,0,0,1249,,,,
1,79062,14351,45683,82980,0,1249,,,,
2,14351,67574,39118,65629,0,1249,,,,
3,81559,75804,85879,111271,0,1249,,,,
4,44021,12705,48639,0,0,1249,,,,
5,13636,39115,52875,0,0,1249,,,,
6,82091,76846,77433,142344,0,1249,,,,
7,78411,14055,50850,75832,0,1249,,,,
8,14055,65546,39007,65440,0,1249,,,,
9,12706,38145,48699,0,0,1249,,,,
0,42928,13647,75857,0,0,1250,,,,
1,78593,14340,46145,84165,0,1250,,,,
2,14336,67237,39359,64792,0,1250,,,,
3,81354,75656,86977,111135,0,1250,,,,
4,44639,12705,49075,0,0,1250,,,,
5,13647,39397,52094,0,0,1250,,,,
6,81572,76955,77742,142828,0,1250,,,,
7,78919,14265,51722,75930,0,1250,,,,
8,14265,66315,38437,65432,0,1250,,,,
9,12705,37876,49065,0,0,1250,,,,
0,31242,9945,54429,0,0,1251,,,,
1,55399,10526,39330,62520,0,1251,,,,
2,10526,47037,34937,49676,0,1251,,,,
3,60568,56319,66040,84069,0,1251,,,,
4,34260,9050,36782,0,0,1251,,,,
5,9945,36809,38930,0,0,1251,,,,
6,60334,55785,62291,106824,0,1251,,,,
7,56409,10996,40988,57246,0,1251,,,,
8,10990,47746,32025,50899,0,1251,,,,
9,9050,30349,37019,0,0,1251,,,,
0,28953,9356,51720,2,0,1252,,,,
1,53513,9481,37834,56912,0,1252,,,,
2,9481,45433,33559,44726,0,1252,,,,
3,55103,50538,57024,76506,0,1252,,,,
4,30352,8282,35227,2,0,1252,,,,
5,9232,35780,35596,6,0,1252,,,,
6,55290,51954,56364,93972,0,1252,,,,
7,54015,9917,35132,55772,0,1252,,,,
8,9917,44823,26970,48929,0,1252,,,,
9,8282,25801,35303,6,0,1252,,,,
0,43516,13872,80145,0,0,1253,,,,
1,81044,14219,47284,87238,0,1253,,,,
2,14219,67635,39922,65343,0,1253,,,,
3,83308,75475,86048,111668,0,1253,,,,
4,45220,12728,48688,0,0,1253,,,,
5,13872,39434,52352,0,0,1253,,,,
6,82773,77512,77561,142449,0,1253,,,,
7,81684,14324,53744,77601,0,1253,,,,
8,14325,65463,39464,66583,0,1253,,,,
9,12729,38472,48638,0,0,1253,,,,
0,44115,13937,80284,0,0,1254,,,,
1,80857,14230,47807,87587,0,1254,,,,
2,14230,67636,40412,65231,0,1254,,,,
3,83732,75901,86197,112110,0,1254,,,,
4,46068,13020,49143,0,0,1254,,,,
5,13937,39911,52340,0,0,1254,,,,
6,82954,77567,78132,142770,0,1254,,,,
7,81552,14387,54226,77959,0,1254,,,,
8,14387,66299,38889,67002,0,1254,,,,
9,13020,38647,49096,0,0,1254,,,,
0,44699,14151,81381,0,0,1255,,,,
1,82925,14466,48425,88627,0,1255,,,,
2,14467,69446,40985,66743,0,1255,,,,
3,83953,76854,87435,113180,0,1255,,,,
4,46212,12909,49946,0,0,1255,,,,
5,14151,40810,53659,0,0,1255,,,,
6,84762,78809,79054,144336,0,1255,,,,
7,82054,14489,55182,79364,0,1255,,,,
8,14489,66980,39915,68245,0,1255,,,,
9,12909,39259,49916,0,0,1255,,,,
0,43894,13964,79693,0,0,1256,,,,
1,81387,14262,47979,86937,0,1256,,,,
2,14262,67899,40369,64959,0,1256,,,,
3,82968,75476,85710,111756,0,1256,,,,
4,45491,12647,48667,0,0,1256,,,,
5,13964,40187,52312,1,0,1256,,,,
6,82972,77332,78203,143029,0,1256,,,,
7,81333,14325,53590,77986,0,1256,,,,
8,14325,65481,38571,67108,0,1256,,,,
9,12647,37829,48711,1,0,1256,,,,
0,43882,13787,80092,0,0,1257,,,,
1,81487,14260,48569,86877,0,1257,,,,
2,14260,67505,40700,65256,0,1257,,,,
3,82400,76060,86286,111918,0,1257,,,,
4,45148,12689,49230,0,0,1257,,,,
5,13787,40338,52525,0,0,1257,,,,
6,82860,77189,78439,142545,0,1257,,,,
7,80792,14153,53678,79111,0,1257,,,,
8,14153,66141,38641,66756,0,1257,,,,
9,12689,37838,49220,0,0,1257,,,,
0,44010,14045,80524,0,0,1258,,,,
1,81619,14165,48063,87657,0,1258,,,,
2,14165,68502,40404,65074,0,1258,,,,
3,82884,75582,86519,111298,0,1258,,,,
4,45964,12724,49225,0,0,1258,,,,
5,14046,40681,52552,0,0,1258,,,,
6,83374,77510,78219,142890,0,1258,,,,
7,81602,14276,54327,78706,0,1258,,,,
8,14274,65973,38577,67127,0,1258,,,,
9,12724,38205,49181,0,0,1258,,,,
0,20964,6797,36908,0,0,1259,,,,
1,37707,7233,32690,43465,0,1259,,,,
2,7233,30869,30542,36174,0,1259,,,,
3,40907,37893,44455,58036,0,1259,,,,
4,24203,6068,27895,0,0,1259,,,,
5,6797,34192,27644,0,0,1259,,,,
6,42092,37133,46054,71064,0,1259,,,,
7,40233,7608,28767,42452,0,1259,,,,
8,7608,34644,23442,38907,0,1259,,,,
9,6068,21706,28027,0,0,1259,,,,
0,42472,13982,74358,0,0,1260,,,,
1,77658,14386,45078,82844,0,1260,,,,
2,14386,66373,39286,64898,0,1260,,,,
3,82061,75551,85931,111807,0,1260,,,,
4,43708,12872,48030,0,0,1260,,,,
5,13982,39380,51770,0,0,1260,,,,
6,81661,76269,77868,142857,0,1260,,,,
7,78106,14250,50321,74215,0,1260,,,,
8,14250,65106,38996,64772,0,1260,,,,
9,12872,38451,48081,0,0,1260,,,,
0,43300,13963,74250,0,0,1261,,,,
1,77591,14306,45800,83059,0,1261,,,,
2,14306,67354,39339,65827,0,1261,,,,
3,81368,76043,86303,111492,0,1261,,,,
4,44141,12903,49035,0,0,1261,,,,
5,13963,39383,52920,0,0,1261,,,,
6,81289,77018,77440,142439,0,1261,,,,
7,78108,14123,50954,75040,0,1261,,,,
8,14123,66241,39567,65389,0,1261,,,,
9,12903,38795,49011,0,0,1261,,,,
0,42529,13811,74670,0,0,1262,,,,
1,77411,14298,45262,83125,0,1262,,,,
2,14298,66861,39433,64991,0,1262,,,,
3,81261,75228,86157,111493,0,1262,,,,
4,44075,12767,48676,0,0,1262,,,,
5,13811,39857,52053,0,0,1262,,,,
6,80758,76413,77904,142484,0,1262,,,,
7,77569,13994,51350,74725,0,1262,,,,
8,13994,65807,38756,65140,0,1262,,,,
9,12771,38406,48744,0,0,1262,,,,
0,42948,14043,74543,21,0,1263,,,,
1,78578,14308,46241,83806,0,1263,,,,
2,14309,67926,39935,66677,0,1263,,,,
3,81754,75701,86597,111560,0,1263,,,,
4,44306,12643,49167,23,0,1263,,,,
5,13675,39769,53450,31,0,1263,,,,
6,81779,77277,78115,142856,0,1263,,,,
7,78398,14341,51620,75456,0,1263,,,,
8,14341,66057,40098,66491,0,1263,,,,
9,12644,39437,49195,31,0,1263,,,,
0,42471,13625,74657,0,0,1264,,,,
1,78132,14224,45456,82717,0,1264,,,,
2,14224,66818,39121,66089,0,1264,,,,
3,81330,76196,85946,111159,0,1264,,,,
4,44246,12777,48723,0,0,1264,,,,
5,13625,39237,52993,0,0,1264,,,,
6,81646,76294,77482,142304,0,1264,,,,
7,77813,14111,50898,75157,0,1264,,,,
8,14111,65828,39368,64934,0,1264,,,,
9,12776,38537,48727,0,0,1264,,,,
0,43355,13915,74781,0,0,1265,,,,
1,78060,14317,45870,83764,0,1265,,,,
2,14317,67228,39618,65313,0,1265,,,,
3,81634,75869,87072,111360,0,1265,,,,
4,44347,12685,49220,0,0,1265,,,,
5,13915,39763,52480,0,0,1265,,,,
6,81360,76799,77957,142945,0,1265,,,,
7,78657,14297,51352,75302,0,1265,,,,
8,14297,66493,38640,65489,0,1265,,,,
9,12685,37950,49156,0,0,1265,,,,
0,33955,11341,59019,5,0,1266,,,,
1,61605,11512,40559,67196,0,1266,,,,
2,11512,52908,35994,53992,0,1266,,,,
3,65154,60653,70796,90804,0,1266,,,,
4,36993,9857,40225,5,0,1266,,,,
5,11178,38069,42959,6,0,1266,,,,
6,66095,61560,66224,115155,0,1266,,,,
7,61466,11624,43363,61931,0,1266,,,,
8,11624,52386,34199,55141,0,1266,,,,
9,9856,32140,40300,6,0,1266,,,,
0,26013,8453,46400,0,0,1267,,,,
1,48052,8764,35224,51604,0,1267,,,,
2,8764,41325,31777,40866,0,1267,,,,
3,50804,47094,52273,70642,0,1267,,,,
4,27478,7762,32446,0,0,1267,,,,
5,8453,34442,32402,0,0,1267,,,,
6,49804,47404,52435,86742,0,1267,,,,
7,49299,9135,31308,50736,0,1267,,,,
8,9135,41406,24194,44861,0,1267,,,,
9,7762,23484,32566,0,0,1267,,,,
0,43236,13897,78678,0,0,1268,,,,
1,80497,14324,46597,86233,0,1268,,,,
2,14324,67365,39539,65129,0,1268,,,,
3,82760,75790,86293,111760,0,1268,,,,
4,45036,12828,48653,0,0,1268,,,,
5,13897,39226,52165,0,0,1268,,,,
6,82536,77373,77728,142786,0,1268,,,,
7,80571,14357,52961,76802,0,1268,,,,
8,14357,65595,39560,66020,0,1268,,,,
9,12828,38479,48723,0,0,1268,,,,
0,43673,13804,78494,0,0,1269,,,,
1,80124,14444,47008,86199,0,1269,,,,
2,14444,68274,39933,65182,0,1269,,,,
3,83167,75667,85706,111704,0,1269,,,,
4,45560,13015,49083,0,0,1269,,,,
5,13803,39616,52515,0,0,1269,,,,
6,82356,77823,77840,142348,0,1269,,,,
7,80729,14340,53241,77008,0,1269,,,,
8,14340,66538,38750,66597,0,1269,,,,
9,13015,38522,48947,0,0,1269,,,,
0,43862,14151,79100,11,0,1270,,,,
1,80693,14202,47338,86867,0,1270,,,,
2,14202,67883,40257,66489,0,1270,,,,
3,82925,76028,86593,111654,0,1270,,,,
4,45488,12761,49238,12,0,1270,,,,
5,13886,40051,53203,4,0,1270,,,,
6,83180,77342,78043,143013,0,1270,,,,
7,80798,14257,53755,77455,0,1270,,,,
8,14258,66462,39825,66898,0,1270,,,,
9,12761,39284,49263,4,0,1270,,,,
0,43451,13917,78029,0,0,1271,,,,
1,79900,14212,46858,85830,0,1271,,,,
2,14212,67259,39567,65020,0,1271,,,,
3,81928,75356,86024,111088,0,1271,,,,
4,44968,12518,48379,0,0,1271,,,,
5,13917,39577,52279,0,0,1271,,,,
6,81621,76849,77887,142558,0,1271,,,,
7,79907,14205,53017,76588,0,1271,,,,
8,14205,65290,38813,66049,0,1271,,,,
9,12518,38092,48405,0,0,1271,,,,
0,43357,13808,78220,0,0,1272,,,,
1,80074,14052,46679,85514,0,1272,,,,
2,14049,66817,39457,65229,0,1272,,,,
3,82065,75598,86244,110783,0,1272,,,,
4,45021,12636,48782,0,0,1272,,,,
5,13808,39334,52476,0,0,1272,,,,
6,82098,76432,77334,142026,0,1272,,,,
7,79839,14178,53043,76953,0,1272,,,,
8,14178,65614,39034,65543,0,1272,,,,
9,12636,38032,48807,0,0,1272,,,,
0,43636,13822,78491,2,0,1273,,,,
1,80162,14233,46954,86295,0,1273,,,,
2,14233,68131,39758,65277,0,1273,,,,
3,81417,75458,86420,110641,0,1273,,,,
4,45346,12508,48923,2,0,1273,,,,
5,13729,39432,52682,2,0,1273,,,,
6,82318,76940,77681,141959,0,1273,,,,
7,80183,14173,53445,77246,0,1273,,,,
8,14173,65950,38874,66293,0,1273,,,,
9,12508,38146,48940,2,0,1273,,,,
0,17893,5819,31419,0,0,1274,,,,
1,32277,6027,30858,36398,0,1274,,,,
2,6028,26763,28865,29931,0,1274,,,,
3,35915,32585,38881,52095,0,1274,,,,
4,20302,5215,24329,0,0,1274,,,,
5,5819,32974,23184,0,0,1274,,,,
6,36160,32353,42333,62129,0,1274,,,,
7,32899,6716,24608,38520,0,1274,,,,
8,6716,27679,19812,35217,0,1274,,,,
9,5215,18407,24547,0,0,1274,,,,
0,42439,13683,76299,0,0,1275,,,,
1,78720,14123,45851,83527,0,1275,,,,
2,14123,65971,39178,63947,0,1275,,,,
3,81550,73244,83957,108932,0,1275,,,,
4,43747,12581,47469,0,0,1275,,,,
5,13683,39054,51144,0,0,1275,,,,
6,81157,75172,75872,138963,0,1275,,,,
7,79108,14064,50801,74994,0,1275,,,,
8,14064,64080,38383,64690,0,1275,,,,
9,12581,37787,47444,0,0,1275,,,,
0,43709,13927,78667,0,0,1276,,,,
1,80507,14411,47250,86210,0,1276,,,,
2,14411,68043,39942,65864,0,1276,,,,
3,83246,75609,85893,111925,0,1276,,,,
4,45138,12970,49128,0,0,1276,,,,
5,13927,39633,52925,0,0,1276,,,,
6,83005,77713,77782,142578,0,1276,,,,
7,81124,14159,52755,77341,0,1276,,,,
8,14159,66049,39571,66535,0,1276,,,,
9,12970,38759,49024,0,0,1276,,,,
0,43903,14299,79355,7,0,1277,,,,
1,80377,14178,46921,87530,0,1277,,,,
2,14178,67419,40062,65570,0,1277,,,,
3,83095,75678,86109,110953,0,1277,,,,
4,45578,12709,49225,7,0,1277,,,,
5,14069,40084,52505,5,0,1277,,,,
6,82336,76894,77659,142440,0,1277,,,,
7,81472,14247,54256,77133,0,1277,,,,
8,14245,66647,39221,66505,0,1277,,,,
9,12708,39040,49123,5,0,1277,,,,
0,43292,13485,78443,0,0,1278,,,,
1,80463,14429,47002,86137,0,1278,,,,
2,14429,67792,39500,65333,0,1278,,,,
3,82319,75378,86482,111313,0,1278,,,,
4,45408,12725,48989,0,0,1278,,,,
5,13485,38888,52559,0,0,1278,,,,
6,82525,77106,77836,142858,0,1278,,,,
7,80230,14081,52977,76998,0,1278,,,,
8,14081,65398,38791,66219,0,1278,,,,
9,12725,37982,48821,0,0,1278,,,,
0,43477,13676,78346,0,0,1279,,,,
1,80031,14119,47044,85802,0,1279,,,,
2,14118,67530,39834,65751,0,1279,,,,
3,82430,75804,86054,111360,0,1279,,,,
4,45151,12676,48469,0,0,1279,,,,
5,13674,39217,52689,0,0,1279,,,,
6,82353,77095,77627,142493,0,1279,,,,
7,80166,14181,53249,76889,0,1279,,,,
8,14181,65871,39018,66507,0,1279,,,,
9,12676,38113,48653,0,0,1279,,,,
0,44289,13945,78856,2,0,1280,,,,
1,80503,14192,47807,86569,0,1280,,,,
2,14192,67644,40396,65483,0,1280,,,,
3,82522,75724,86770,111301,0,1280,,,,
4,45559,12707,49558,2,0,1280,,,,
5,13848,39786,52672,3,0,1280,,,,
6,82331,77135,78012,142699,0,1280,,,,
7,80791,14198,53429,77825,0,1280,,,,
8,14198,66419,39057,66722,0,1280,,,,
9,12707,38072,49477,3,0,1280,,,,
0,43178,13613,78253,0,0,1281,,,,
1,79137,14045,46495,86021,0,1281,,,,
2,14045,66764,39147,64935,0,1281,,,,
3,82172,75333,85618,110232,0,1281,,,,
4,45367,12477,48347,0,0,1281,,,,
5,13613,38833,52102,0,0,1281,,,,
6,82500,76632,77538,141714,0,1281,,,,
7,79683,14180,53507,76063,0,1281,,,,
8,14180,65346,38640,65388,0,1281,,,,
9,12477,37937,48334,0,0,1281,,,,
0,19962,6461,33044,0,0,1282,,,,
1,34928,6888,32277,38213,0,1282,,,,
2,6888,30394,30012,32020,0,1282,,,,
3,38005,35952,41303,55807,0,1282,,,,
4,21232,5834,26103,0,0,1282,,,,
5,6461,33932,24782,0,0,1282,,,,
6,37358,35402,44430,66896,0,1282,,,,
7,35761,7416,24706,40802,0,1282,,,,
8,7416,30986,20652,37284,0,1282,,,,
9,5834,19796,26094,0,0,1282,,,,
0,42983,13905,76218,0,0,1283,,,,
1,79075,14499,46082,84525,0,1283,,,,
2,14499,67022,39504,65623,0,1283,,,,
3,82405,76037,86365,112023,0,1283,,,,
4,44565,12948,48629,0,0,1283,,,,
5,13905,39417,52355,0,0,1283,,,,
6,82639,76866,77971,143339,0,1283,,,,
7,79214,14242,51754,75594,0,1283,,,,
8,14242,65704,39859,65376,0,1283,,,,
9,12948,38799,48628,0,0,1283,,,,
0,43448,14036,76306,5,0,1284,,,,
1,78975,14276,46316,85249,0,1284,,,,
2,14276,67851,40033,66466,0,1284,,,,
3,82769,76182,86444,111181,0,1284,,,,
4,44781,12835,49504,5,0,1284,,,,
5,13822,39925,53298,6,0,1284,,,,
6,81807,77356,77485,142521,0,1284,,,,
7,80057,14228,52862,76129,0,1284,,,,
8,14228,66922,39931,66425,0,1284,,,,
9,12835,39693,49439,6,0,1284,,,,
0,43087,13885,76597,0,0,1285,,,,
1,79035,14209,45984,84509,0,1285,,,,
2,14209,67160,39529,65514,0,1285,,,,
3,81772,75615,86267,111807,0,1285,,,,
4,44577,12924,48908,0,0,1285,,,,
5,13885,39713,52502,0,0,1285,,,,
6,82374,76815,77921,142946,0,1285,,,,
7,78996,14050,52022,75850,0,1285,,,,
8,14050,66097,38966,65657,0,1285,,,,
9,12924,38468,48929,0,0,1285,,,,
0,42992,13687,75684,0,0,1286,,,,
1,79128,14455,46196,84390,0,1286,,,,
2,14455,67793,39811,65474,0,1286,,,,
3,81965,75647,86532,111691,0,1286,,,,
4,44835,12755,49015,0,0,1286,,,,
5,13686,39558,52595,0,0,1286,,,,
6,81857,77270,78086,143515,0,1286,,,,
7,78934,14121,51804,75770,0,1286,,,,
8,14121,65267,39021,66277,0,1286,,,,
9,12755,38518,48872,0,0,1286,,,,
0,43413,13797,75867,1,0,1287,,,,
1,78883,14216,46400,83862,0,1287,,,,
2,14220,67244,39818,66025,0,1287,,,,
3,81331,76007,85818,110941,0,1287,,,,
4,44547,12850,49008,1,0,1287,,,,
5,13699,39430,53027,3,0,1287,,,,
6,81650,76553,77733,142101,0,1287,,,,
7,78808,14099,51590,76265,0,1287,,,,
8,14099,66273,39542,65691,0,1287,,,,
9,12850,38533,49199,3,0,1287,,,,
0,42871,13769,76145,0,0,1288,,,,
1,79232,14182,45817,84092,0,1288,,,,
2,14182,67777,39174,64648,0,1288,,,,
3,81411,75705,86210,110689,0,1288,,,,
4,44623,12678,49078,0,0,1288,,,,
5,13769,39463,52325,0,0,1288,,,,
6,81819,77146,77108,142335,0,1288,,,,
7,78913,14079,51537,76308,0,1288,,,,
8,14079,65838,38229,65687,0,1288,,,,
9,12678,37727,49101,0,0,1288,,,,
0,23882,7852,40562,0,0,1289,,,,
1,41614,8144,35424,46479,0,1289,,,,
2,8144,35450,32101,36996,0,1289,,,,
3,46330,42589,51338,67168,0,1289,,,,
4,26100,6975,29267,0,0,1289,,,,
5,7852,35988,29074,0,0,1289,,,,
6,46464,43307,52208,82584,0,1289,,,,
7,41721,8655,31281,46918,0,1289,,,,
8,8655,34926,24581,42213,0,1289,,,,
9,6975,23292,29248,0,0,1289,,,,
0,37025,11759,65629,0,0,1290,,,,
1,69370,12410,41262,72952,0,1290,,,,
2,12410,59386,36271,58375,0,1290,,,,
3,71304,65614,73922,96372,0,1290,,,,
4,38635,11167,43910,0,0,1290,,,,
5,11759,36168,46576,0,0,1290,,,,
6,71860,67192,67531,122100,0,1290,,,,
7,69275,12237,44202,67188,0,1290,,,,
8,12237,57954,34896,59030,0,1290,,,,
9,11167,34071,43859,0,0,1290,,,,
0,43438,14199,76487,19,0,1291,,,,
1,79396,14399,46774,85245,0,1291,,,,
2,14399,67924,39805,66936,0,1291,,,,
3,82563,76089,86314,111881,0,1291,,,,
4,44893,12953,49362,23,0,1291,,,,
5,13935,39836,53620,2,0,1291,,,,
6,82359,77684,77829,142648,0,1291,,,,
7,79976,14244,52574,76419,0,1291,,,,
8,14244,66534,40811,66136,0,1291,,,,
9,12953,39964,49257,2,0,1291,,,,
0,43219,14049,76687,0,0,1292,,,,
1,78342,14102,46011,85088,0,1292,,,,
2,14102,67093,39749,64858,0,1292,,,,
3,82324,75780,86090,111454,0,1292,,,,
4,44936,12749,49019,0,0,1292,,,,
5,14049,40057,52108,0,0,1292,,,,
6,81276,76479,77813,143017,0,1292,,,,
7,79482,14178,52436,75581,0,1292,,,,
8,14177,66174,38374,65720,0,1292,,,,
9,12747,37914,48918,0,0,1292,,,,
0,43163,13735,76258,0,0,1293,,,,
1,79335,14247,46115,84253,0,1293,,,,
2,14247,66998,39500,65248,0,1293,,,,
3,81408,75343,86293,111275,0,1293,,,,
4,44797,12845,48818,0,0,1293,,,,
5,13735,39251,52223,0,0,1293,,,,
6,82074,76695,77620,142757,0,1293,,,,
7,78348,13974,51992,76011,0,1293,,,,
8,13975,65439,38859,65796,0,1293,,,,
9,12845,38351,48789,0,0,1293,,,,
0,43198,13911,76904,3,0,1294,,,,
1,79854,14426,46435,84653,0,1294,,,,
2,14426,70061,39885,66104,0,1294,,,,
3,81742,76282,85833,111522,0,1294,,,,
4,44957,12758,49258,3,0,1294,,,,
5,13848,39747,53639,2,0,1294,,,,
6,82217,79958,77426,142395,0,1294,,,,
7,79154,14220,52458,76892,0,1294,,,,
8,14206,66235,39482,67256,0,1294,,,,
9,12758,38844,49410,2,0,1294,,,,
0,43136,13788,76353,0,0,1295,,,,
1,78861,14118,46227,84166,0,1295,,,,
2,14118,67064,39403,64921,0,1295,,,,
3,81917,75792,86562,111481,0,1295,,,,
4,44515,12790,49139,0,0,1295,,,,
5,13788,39381,52246,0,0,1295,,,,
6,81632,77417,77815,142735,0,1295,,,,
7,79159,14269,51532,76331,0,1295,,,,
8,14268,66052,38675,65410,0,1295,,,,
9,12790,37952,49075,0,0,1295,,,,
0,43067,13811,76938,0,0,1296,,,,
1,79186,14208,45985,84845,0,1296,,,,
2,14208,68746,39257,65428,0,1296,,,,
3,81671,75990,86382,111744,0,1296,,,,
4,44858,12561,48986,0,0,1296,,,,
5,13811,39216,52714,0,0,1296,,,,
6,82239,78742,78312,143035,0,1296,,,,
7,78897,14150,52468,76467,0,1296,,,,
8,14150,66001,38642,66364,0,1296,,,,
9,12561,37982,49042,0,0,1296,,,,
0,18673,6072,30605,0,0,1297,,,,
1,32253,6298,30884,35933,0,1297,,,,
2,6298,28145,29199,30863,0,1297,,,,
3,36585,33287,39629,52977,0,1297,,,,
4,20816,5391,25007,0,0,1297,,,,
5,6072,33196,24003,0,0,1297,,,,
6,36331,34010,42386,62909,0,1297,,,,
7,33247,6871,24102,38796,0,1297,,,,
8,6871,28340,20641,35828,0,1297,,,,
9,5391,19060,25171,0,0,1297,,,,
0,42425,14184,74517,9,0,1298,,,,
1,78284,14329,45240,83146,0,1298,,,,
2,14329,68211,39309,66095,0,1298,,,,
3,82113,75607,85792,111254,0,1298,,,,
4,43546,12752,48924,9,0,1298,,,,
5,13892,39484,53099,24,0,1298,,,,
6,82051,78556,77046,142279,0,1298,,,,
7,78271,14191,50702,75321,0,1298,,,,
8,14191,65314,40528,65741,0,1298,,,,
9,12753,39546,48879,24,0,1298,,,,
0,43206,13893,73865,0,0,1299,,,,
1,77249,14379,45921,82752,0,1299,,,,
2,14379,67705,39798,65317,0,1299,,,,
3,81910,76252,86609,112152,0,1299,,,,
4,44073,12925,49279,0,0,1299,,,,
5,13893,39888,52631,0,0,1299,,,,
6,81167,77804,78004,143233,0,1299,,,,
7,78340,14245,50619,75199,0,1299,,,,
8,14245,66462,38725,65920,0,1299,,,,
